2008年,41,Wells Fargo,53，593.0,8，057.0
2008年,42,Dow Chemical,53，513.0,2，887.0
2008年,43,MetLife,53，150.0,4，317.0
2008年,44,Microsoft,51，122.0,14，065.0
2008年,45,Sears Holdings,50，703.0,826.0
2008年,46,United Parcel Service,49，692.0,382.0
2008年,47,Pfizer,48，418.0,8，144.0
2008年,48,Lowe's,48，283.0,2，809.0
2008年,49,Time Warner,46，615.0,4，387.0
2008年,50,Caterpillar,44，958.0,3，541.0
2008年,51,Medco Health Solutions,44，506.2,912.0
2008年,52,Archer Daniels Midland,44，018.0,2，162.0
2008年,53,Fannie Mae,43，355.0,-2，050.0
2008年,54,Freddie Mac,43，104.0,-3，094.0
2008年,55,Safeway,42，286.0,888.4
2008年,56,Sunoco,42，101.0,891.0
2008年,57,Lockheed Martin,41，862.0,3，033.0
2008年,58,Sprint Nextel,40，146.0,-29，580.0
2008年,59,PepsiCo,39，474.0,5，658.0
2008年,60,Intel,38，334.0,6，976.0
2008年,61,Altria Group,38，051.0,9，786.0
2008年,62,Supervalu,37，406.0,452.0
2008年,63,Kraft Foods,37，241.0,2，590.0
2008年,64,Allstate,36，769.0,4，636.0
2008年,65,Motorola,36，622.0,-49.0
2008年,66,Best Buy,35，934.0,1，377.0
2008年,67,Walt Disney,35，882.0,4，687.0
2008年,68,FedEx,35，214.0,2，016.0
2008年,69,Ingram Micro,35，047.1,275.9
2008年,70,Sysco,35，042.1,1，001.1
2008年,71,Cisco Systems,34，922.0,7，333.0
2008年,72,Johnson Controls,34，678.0,1，252.0
2008年,73,Honeywell International,34，589.0,2，444.0
2008年,74,Prudential Financial,34，401.0,3，704.0
2008年,75,American Express,32，316.0,4，012.0
2008年,76,Northrop Grumman,32，032.0,1，790.0
2008年,77,Hess,31，924.0,1，832.0
2008年,78,GMAC,31，490.0,-2，332.0
2008年,79,Comcast,30，895.0,2，587.0
2008年,80,Alcoa,30，748.0,2，564.0
2008年,81,DuPont,30，653.0,2，988.0
2008年,82,New York Life Insurance,29，279.6,1，141.8
2008年,83,Coca-Cola,28，857.0,5，981.0
2008年,84,News Corp.,28，655.0,3，426.0
2008年,85,Aetna,27，599.6,1，831.0
2008年,86,TIAA-CREF,27，526.0,1，438.8
2008年,87,General Dynamics,27，294.0,2，072.0
2008年,88,Tyson Foods,26，900.0,268.0
2008年,89,HCA,26，858.0,874.0
2008年,90,Enterprise GP Holdings,26，713.8,109.0
2008年,91,Macy's,26，340.0,893.0
2008年,92,Delphi,26，160.0,-3，065.0
2008年,93,Travelers Cos.,26，017.0,4，601.0
2008年,94,Liberty Mutual Insurance Group,25，961.0,1，518.0
2008年,95,Hartford Financial Services,25，916.0,2，949.0
2008年,96,Abbott Laboratories,25，914.2,3，606.3
2008年,97,Washington Mutual,25，531.0,-67.0
2008年,98,Humana,25，290.0,833.7
2008年,99,Massachusetts Mutual Life Insurance,25，268.2,722.0
2008年,100,3M,24，462.0,4，096.0
2008年,101,Merck,24，197.7,3，275.4
2008年,102,Deere,24，082.2,1，821.7
2008年,103,Apple,24，006.0,3，496.0
2008年,104,Countrywide Financial,23，442.1,-703.5
2008年,105,Tech Data,23，423.1,108.3
2008年,106,McDonald's,23，230.7,2，395.1
2008年,107,Publix Super Markets,23，193.6,1，183.9
2008年,108,Nationwide,22，962.0,1，994.0
2008年,109,AMR,22，935.0,504.0
2008年,110,Northwestern Mutual,22，596.6,1，000.0
2008年,111,Emerson Electric,22，572.0,2，136.0
2008年,112,Raytheon,22，426.0,2，578.0
2008年,113,Wyeth,22，399.8,4，616.0
2008年,114,International Paper,22，284.0,1，168.0
2008年,115,Electronic Data Systems,22，135.0,716.0
2008年,116,Tesoro,21，675.0,566.0
2008年,117,Constellation Energy,21，193.2,821.5
2008年,118,Coca-Cola Enterprises,20，936.0,711.0
2008年,119,Goodyear Tire & Rubber,20，538.0,602.0
2008年,120,Manpower,20，500.3,484.7
2008年,121,Plains All American Pipeline,20，394.0,365.0
2008年,122,U.S. Bancorp,20，308.0,4，324.0
2008年,123,Occidental Petroleum,20，206.0,5，400.0
2008年,124,UAL,20，143.0,403.0
2008年,125,Bristol-Myers Squibb,19，977.0,2，165.0
2008年,126,J.C. Penney,19，860.0,1，111.0
2008年,127,Whirlpool,19，451.0,640.0
2008年,128,Staples,19，372.7,995.7
2008年,129,Delta Air Lines,19，154.0,1，612.0
2008年,130,Capital One Financial,18，965.5,1，570.3
2008年,131,Exelon,18，925.0,2，736.0
2008年,132,TJX,18，647.1,771.8
2008年,133,Eli Lilly,18，633.5,2，953.0
2008年,134,Murphy Oil,18，439.1,766.5
2008年,135,Express Scripts,18，377.8,567.8
2008年,136,Kimberly-Clark,18，266.0,1，822.9
2008年,137,Oracle,17，996.0,4，274.0
2008年,138,AutoNation,17，950.6,278.7
2008年,139,Loews,17，920.0,2，489.0
2008年,140,Freeport-McMoRan Copper & Gold,17，876.0,2，977.0
2008年,141,Cigna,17，623.0,1，115.0
2008年,142,Rite Aid,17，507.7,26.8
2008年,143,DirecTV Group,17，246.0,1，451.0
2008年,144,Xerox,17，228.0,1，135.0
2008年,145,CHS,17，216.0,750.3
2008年,146,United States Steel,16，873.0,879.0
2008年,147,Weyerhaeuser,16，871.0,790.0
2008年,148,Fluor,16，691.0,533.3
2008年,149,Anheuser-Busch,16，685.7,2，115.3
2008年,150,Google,16，594.0,4，203.7
2008年,151,Nucor,16，593.0,1，471.9
2008年,152,Kohl's,16，473.7,1，083.9
2008年,153,Nike,16，325.9,1，491.5
2008年,154,Union Pacific,16，283.0,1，855.0
2008年,155,Illinois Tool Works,16，278.9,1，869.9
2008年,156,Bear Stearns,16，151.0,233.0
2008年,157,Lear,15，995.0,241.5
2008年,158,Arrow Electronics,15，985.0,407.8
2008年,159,Anadarko Petroleum,15，916.0,3，781.0
2008年,160,Burlington Northern Santa Fe,15，802.0,1，829.0
2008年,161,Dominion Resources,15，790.0,2，539.0
2008年,162,Gap,15，779.0,833.0
2008年,163,Avnet,15，681.1,393.1
2008年,164,Office Depot,15，527.5,395.6
2008年,165,AFLAC,15，393.0,1，634.0
2008年,166,Southern,15，353.0,1，734.0
2008年,167,Halliburton,15，264.0,3，499.0
2008年,168,FPL Group,15，263.0,1，312.0
2008年,169,Paccar,15，221.7,1，227.3
2008年,170,Computer Sciences,14，856.6,388.8
2008年,171,Amazon.com,14，835.0,476.0
2008年,172,Bank of New York Mellon Corp.,14，798.0,2，039.0
2008年,173,Amgen,14，771.0,3，166.0
2008年,174,TRW Automotive Holdings,14，702.0,90.0
2008年,175,Progressive,14，686.8,1，182.5
2008年,176,United Services Automobile Assn.,14，417.9,1，855.5
2008年,177,Centex,14，292.7,268.4
2008年,178,Continental Airlines,14，232.0,459.0
2008年,179,Health Net,14，108.3,193.7
2008年,180,Chubb,14，107.0,2，807.0
2008年,181,CBS,14，072.9,1，247.0
2008年,182,L-3 Communications,13，960.5,756.1
2008年,183,AES,13，896.0,-95.0
2008年,184,Sun Microsystems,13，873.0,473.0
2008年,185,Texas Instruments,13，835.0,2，657.0
2008年,186,Colgate-Palmolive,13，789.7,1，737.4
2008年,187,Qwest Communications,13，778.0,2，917.0
2008年,188,World Fuel Services,13，729.6,64.8
2008年,189,Toys 'R' Us,13，646.0,65.0
2008年,190,Pepsi Bottling,13，591.0,532.0
2008年,191,Viacom,13，495.5,1，838.1
2008年,192,Oneok,13，477.4,304.9
2008年,193,SunTrust Banks,13，464.6,1，634.0
2008年,194,Penske Automotive Group,13，448.6,127.7
2008年,195,Consolidated Edison,13，388.0,929.0
2008年,196,American Electric Power,13，380.0,1，089.0
2008年,197,Marriott International,13，342.0,696.0
2008年,198,Public Service Enterprise Group,13，336.0,1，335.0
2008年,199,Waste Management,13，310.0,1，163.0
2008年,200,PG&E Corp.,13，237.0,1，006.0
2008年,201,EMC,13，230.2,1，665.7
2008年,202,Textron,13，225.0,917.0
2008年,203,Sara Lee,13，179.0,504.0
2008年,204,Duke Energy,13，134.0,1，500.0
2008年,205,Edison International,13，113.0,1，098.0
2008年,206,Cummins,13，048.0,739.0
2008年,207,Eaton,13，033.0,994.0
2008年,208,Williams,12，994.0,990.0
2008年,209,FirstEnergy,12，802.0,1，309.0
2008年,210,ConAgra Foods,12，755.8,764.6
2008年,211,Omnicom Group,12，694.0,975.7
2008年,212,Schering-Plough,12，690.0,-1，473.0
2008年,213,Northwest Airlines,12，528.0,2，093.0
2008年,214,General Mills,12，442.0,1，144.0
2008年,215,Circuit City Stores,12，429.8,-8.3
2008年,216,Aramark,12，384.3,30.9
2008年,217,Medtronic,12，299.0,2，802.0
2008年,217,PPG Industries,12，299.0,834.0
2008年,219,Jabil Circuit,12，290.6,73.2
2008年,220,Marsh & McLennan,12，148.0,2，475.0
2008年,221,Devon Energy,12，143.0,3，606.0
2008年,222,Smithfield Foods,11，932.6,166.8
2008年,223,Masco,11，833.0,386.0
2008年,224,Dean Foods,11，821.9,131.4
2008年,225,State Street Corp.,11，818.0,1，261.0
2008年,226,National City Corp.,11，791.3,314.0
2008年,227,Kellogg,11，776.0,1，103.0
2008年,228,US Airways Group,11，700.0,427.0
2008年,229,R.R. Donnelley & Sons,11，587.1,-48.9
2008年,230,Knight,11，505.7,312.9
2008年,231,Entergy,11，484.4,1，134.8
2008年,232,Sempra Energy,11，448.0,1，099.0
2008年,233,Genworth Financial,11，443.0,1，220.0
2008年,234,Visteon,11，316.0,-372.0
2008年,235,D.R. Horton,11，296.5,-712.5
2008年,236,Baxter International,11，263.0,1，707.0
2008年,237,Reliant Energy,11，208.7,365.1
2008年,238,Eastman Kodak,11，203.0,676.0
2008年,239,Danaher,11，107.1,1，369.9
2008年,240,DISH Network,11，090.4,756.1
2008年,241,Trane,10，915.1,286.3
2008年,242,Principal Financial,10，906.8,860.3
2008年,243,Genuine Parts,10，843.2,506.3
2008年,244,Harrah's Entertainment,10，825.4,619.4
2008年,245,Regions Financial,10，753.8,1，251.1
2008年,246,Lincoln National,10，738.0,1，215.0
2008年,247,Parker Hannifin,10，718.1,830.0
2008年,248,Progress Energy,10，714.0,504.0
2008年,249,Huntsman,10，713.4,-172.1
2008年,250,BB&T Corp.,10，668.0,1，734.0
2008年,251,Unum Group,10，567.1,679.3
2008年,252,Baker Hughes,10，428.2,1，513.9
2008年,253,Yum Brands,10，416.0,909.0
2008年,254,Integrys Energy Group,10，408.1,251.3
2008年,255,Sanmina-SCI,10，384.3,-1，134.7
2008年,256,Lennar,10，186.8,-1，941.1
2008年,257,Limited Brands,10，134.2,718.0
2008年,258,Air Products & Chemicals,10，125.0,1，035.6
2008年,259,Guardian Life Ins. Co. of America,10，070.7,386.8
2008年,260,Xcel Energy,10，034.2,577.3
2008年,261,CSX,10，030.0,1，336.0
2008年,262,Apache,9，977.9,2，812.4
2008年,263,Aon,9，973.0,864.0
2008年,264,PNC Financial Services Group,9，956.0,1，467.0
2008年,265,Avon Products,9，938.7,530.7
2008年,266,Coventry Health Care,9，879.5,626.1
2008年,267,Southwest Airlines,9，861.0,645.0
2008年,268,National Oilwell Varco,9，789.0,1，337.1
2008年,269,Thermo Fisher Scientific,9，746.4,761.1
2008年,270,Applied Materials,9，734.9,1，710.2
2008年,271,CenterPoint Energy,9，623.0,399.0
2008年,272,YRC Worldwide,9，621.3,-638.4
2008年,273,DTE Energy,9，575.0,971.0
2008年,274,Dollar General,9，495.2,-12.8
2008年,275,Liberty Media,9，482.0,2，114.0
2008年,276,Norfolk Southern,9，432.0,1，464.0
2008年,277,Starbucks,9，411.5,672.6
2008年,278,Praxair,9，402.0,1，177.0
2008年,279,Pepco Holdings,9，366.4,334.2
2008年,280,Tenet Healthcare,9，358.0,-89.0
2008年,281,Automatic Data Processing,9，318.7,1，138.7
2008年,282,Pulte Homes,9，263.1,-2，255.8
2008年,283,Dana Holding,9，216.0,-551.0
2008年,284,KBR,9，194.0,302.0
2008年,285,ITT,9，181.1,742.1
2008年,286,SLM,9，171.1,-896.4
2008年,287,Terex,9，137.7,613.9
2008年,288,OfficeMax,9，082.0,207.4
2008年,289,SAIC,9，041.0,415.0
2008年,290,Reynolds American,9，023.0,1，308.0
2008年,291,BJ's Wholesale Club,9，005.0,122.9
2008年,292,Liberty Global,9，003.3,-422.6
2008年,293,H.J. Heinz,9，001.6,785.7
2008年,294,Land O'Lakes,8，924.9,162.1
2008年,295,Rohm & Haas,8，911.0,661.0
2008年,296,Ameriprise Financial,8，909.0td> ,814.0
2008年,297,Qualcomm,8，871.0,3，303.0
2008年,298,Sonic Automotive,8，849.1,95.5
2008年,299,Nordstrom,8，828.0,715.0
2008年,300,Alltel,8，811.3,18183.2
2008年,301,ArvinMeritor,8，778.0,-219.0
2008年,302,Smith International,8，764.3,647.1
2008年,303,Commercial Metals,8，751.2,355.4
2008年,304,Hertz Global Holdings,8，685.6,264.6
2008年,305,Monsanto,8，607.0,993.0
2008年,306,CIT Group,8，605.0,-81.0
2008年,307,Fifth Third Bancorp,8，494.0,1，076.0
2008年,308,Jacobs Engineering Group,8，474.0,287.1
2008年,309,Assurant,8，453.5,653.7
2008年,310,Boston Scientific,8，357.0,-495.0
2008年,311,Fortune Brands,8，291.4,762.6
2008年,312,First American Corp.,8，195.6,-3.1
2008年,313,Virgin Media,8，152.5,-927.6
2008年,314,Owens-Illinois,8，134.1,1，340.6
2008年,315,First Data,8，051.4,158.9
2008年,316,Sherwin-Williams,8，005.3,615.6
2008年,317,Energy Future Holdings,7，992.0,-637.0
2008年,318,Calpine,7，970.0,2，693.0
2008年,319,NiSource,7，941.5,321.4
2008年,320,Campbell Soup,7，883.0,854.0
2008年,321,KeyCorp,7，873.0,919.0
2008年,322,Ashland,7，834.0,230.0
2008年,323,MGM Mirage,7，820.3,1，584.4
2008年,324,Chesapeake Energy,7，800.0,1，451.2
2008年,325,Crown Holdings,7，727.0,528.0
2008年,326,eBay,7，672.3,348.3
2008年,327,Pilgrim's Pride,7，598.6,47.0
2008年,328,Mohawk Industries,7，586.0,706.8
2008年,329,Ameren,7，546.0,618.0
2008年,330,Community Health Systems,7，545.2,30.3
2008年,331,Dover,7，487.2,661.1
2008年,332,Gannett,7，480.5,1，055.6
2008年,333,CarMax,7，465.7,198.6
2008年,334,Smurfit-Stone Container,7，420.0,-103.0
2008年,335,VF,7，415.5,591.6
2008年,336,Ball,7，389.7,281.3
2008年,337,Eastman Chemical,7，372.0,300.0
2008年,338,Dillard's,7，370.8,53.8
2008年,339,Clear Channel Communications,7，363.5,938.5
2008年,340,KB Home,7，328.4,-929.4
2008年,341,C.H. Robinson Worldwide,7，316.2,324.3
2008年,342,Western Refining,7，305.0,238.6
2008年,343,Enbridge Energy Partners,7，282.6,249.5
2008年,344,Targa Resources,7，269.7,68.6
2008年,345,Reliance Steel & Aluminum,7，265.6,408.0
2008年,346,PPL,7，245.0,1，288.0
2008年,347,Winn-Dixie Stores,7，225.3,300.6
2008年,348,GameStop,7，094.0,288.3
2008年,349,Estee Lauder,7，037.5,449.2
2008年,350,Synnex,7，004.1,63.1
2008年,351,AK Steel Holding,7，003.0,387.7
2008年,352,American Family Insurance Group,6，969.4,82.4
2008年,353,Yahoo,6，969.3,660.0
2008年,354,Dole Food,6，944.6,-57.5
2008年,355,Federal-Mogul,6，913.9,1，412.3
2008年,356,MeadWestvaco,6，906.0,285.0
2008年,357,Great Atlantic & Pacific Tea,6，850.3,26.9
2008年,358,Family Dollar Stores,6，834.3,242.9
2008年,359,AGCO,6，828.1,246.3
2008年,360,Owens & Minor,6，800.5,72.7
2008年,361,Energy Transfer Equity,6，792.0,319.4
2008年,362,McGraw-Hill,6，772.3,1，013.6
2008年,363,Autoliv,6，769.0,287.9
2008年,364,Global Partners,6，757.8,47.0
2008年,365,Quest Diagnostics,6，704.9,339.9
2008年,366,CMS Energy,6，699.0,-215.0
2008年,367,Celanese,6，641.0,426.0
2008年,368,Bed Bath & Beyond,6，617.4,594.2
2008年,369,Whole Foods Market,6，591.8,182.7
2008年,370,IAC/InterActiveCorp,6，566.1,-144.1
2008年,371,Ryder System,6，566.0,253.9
2008年,372,Black & Decker,6，563.2,518.1
2008年,373,Interpublic Group,6，554.2,167.6
2008年,374,Cablevision Systems,6，538.4,218.5
2008年,375,Goodrich,6，535.8,482.6
2008年,376,Aleris International,6，528.5,-125.6
2008年,377,W.W. Grainger,6，418.0,420.1
2008年,378,Newell Rubbermaid,6，410.9,467.1
2008年,379,Group 1 Automotive,6，393.0,68.0
2008年,380,Becton Dickinson,6，392.8,890.0
2008年,381,Embarq,6，365.0,683.0
2008年,382,Avery Dennison,6，307.8,303.5
2008年,383,Oshkosh,6，307.3,268.1
2008年,384,Performance Food Group,6，304.9,50.9
2008年,385,Peter Kiewit Sons',6，237.0,400.0
2008年,386,Omnicare,6，220.0,114.1
2008年,387,ProLogis,6，216.8,1，074.3
2008年,388,Safeco,6，208.8,707.8
2008年,389,Franklin Resources,6，205.8,1，772.9
2008年,390,Hormel Foods,6，193.0,301.9
2008年,391,NCR,6，193.0,274.0
2008年,392,Molson Coors Brewing,6，190.6,497.2
2008年,393,Tenneco,6，184.0,-5.0
2008年,394,AutoZone,6，169.8,595.7
2008年,395,TravelCenters of America,6，166.2,-123.4
2008年,396,Starwood Hotels & Resorts,6，153.0,542.0
2008年,397,Harley-Davidson,6，143.0,933.8
2008年,398,Thrivent Financial for Lutherans,6，132.6,424.2
2008年,399,Pitney Bowes,6，129.8,366.8
2008年,400,Allied Waste Industries,6，118.1,273.6
2008年,401,Stryker,6，107.9,1，017.4
2008年,402,Charles Schwab,6，063.0,2，407.0
2008年,403,NRG Energy,6，039.0,586.0
2008年,404,CB Richard Ellis Group,6，036.4,390.5
2008年,405,Pantry,6，015.1,26.7
2008年,406,Advanced Micro Devices,6，013.0,-3，379.0
2008年,407,Emcor Group,6，006.2,126.8
2008年,408,Wesco International,6，003.5,240.6
2008年,409,Charter Communications,6，002.0,-1，616.0
2008年,410,Henry Schein,6，001.3,215.2
2008年,411,Avis Budget Group,5，986.0,-916.0
2008年,412,Ross Stores,5，975.2,261.1
2008年,413,Mattel,5，970.1,600.0
2008年,414,Realogy,5，967.0,-841.0
2008年,415,Darden Restaurants,5，925.0,201.4
2008年,416,Atmos Energy,5，898.4,168.5
2008年,417,Corning,5，860.0,2，150.0
2008年,418,Anixter International,5，852.9,253.5
2008年,419,Northeast Utilities,5，823.5,246.5
2008年,420,Hexion Specialty Chemicals,5，810.0,-65.0
2008年,421,Asbury Automotive Group,5，775.9,51.0
2008年,422,Mosaic,5，773.7,419.7
2008年,423,Affiliated Computer Services,5，772.5,253.1
2008年,424,Brunswick,5，770.9,111.6
2008年,425,Marshall & Ilsley Corp.,5，745.2,1，150.9
2008年,426,Shaw Group,5，723.7,-19.0
2008年,427,Micron Technology,5，688.0,-320.0
2008年,428,Kelly Services,5，682.4,61.0
2008年,429,Unisys,5，652.5,-79.1
2008年,430,Newmont Mining,5，645.0,-1，886.0
2008年,431,Owens Corning,5，604.0,96.0
2008年,432,Peabody Energy,5，599.2,264.3
2008年,433,W.R. Berkley,5，553.6,743.6
2008年,434,Blockbuster,5，544.4,-73.8
2008年,435,Fidelity National Financial,5，524.0,129.8
2008年,436,XTO Energy,5，513.0,1，691.0
2008年,437,UGI,5，476.9,204.3
2008年,438,Ecolab,5，469.6,427.2
2008年,439,Western Digital,5，468.0,564.0
2008年,440,Host Hotels & Resorts,5，461.0,727.0
2008年,441,Allegheny Technologies,5，452.5,747.1
2008年,442,Foot Locker,5，437.0,51.0
2008年,443,Agilent Technologies,5，420.0,638.0
2008年,444,Precision Castparts,5，414.1,633.1
2008年,445,Boise Cascade Holdings,5，413.5,127.7
2008年,446,Barnes & Noble,5，410.8,135.8
2008年,447,Northern Trust Corp.,5，395.1,726.9
2008年,448,Wm. Wrigley Jr.,5，389.1,632.0
2008年,449,URS,5，383.0,132.2
2008年,450,Rockwell Automation,5，344.6,1，487.8
2008年,451,BorgWarner,5，328.6,288.5
2008年,452,Pacific Life,5，325.0,647.0
2008年,453,Longs Drug Stores,5，297.9,96.2
2008年,454,DaVita,5，264.2,381.8
2008年,455,Graybar Electric,5，258.3,83.4
2008年,456,Leggett & Platt,5，248.9,-11.2
2008年,457,Timken,5，236.0,220.1
2008年,458,Expeditors International of Washington,5，235.2,269.2
2008年,459,Constellation Brands,5，216.4,331.9
2008年,460,USG,5，202.0,76.0
2008年,461,Symantec,5，199.4,404.4
2008年,462,Frontier Oil,5，188.7,499.1
2008年,463,Energy East,5，178.1,251.3
2008年,464,NVR,5，156.4,334.0
2008年,465,Auto-Owners Insurance,5，129.1,466.9
2008年,466,SPX,5，118.1,294.2
2008年,467,Tribune,5，112.4,86.9
2008年,468,Fiserv,5，021.7,439.3
2008年,469,Sovereign Bancorp,5，010.7,-1，349.3
2008年,470,Lexmark International,4，973.9,300.8
2008年,471,Hershey,4，946.7,214.2
2008年,472,SunGard Data Systems,4，901.0,-60.0
2008年,473,Western Union,4，900.2,857.3
2008年,474,Clorox,4，847.0,501.0
2008年,475,BlackRock,4，844.7td> ,995.3
2008年,476,Advance Auto Parts,4，844.4,238.3
2008年,477,Insight Enterprises,4，830.6,77.8
2008年,478,Telephone & Data Systems,4，829.0,386.1
2008年,479,Liz Claiborne,4，824.5,-372.8
2008年,480,Western & Southern Financial Group,4，810.7,355.4
2008年,481,Fidelity National Information Services,4，810.6,561.2
2008年,482,BJ Services,4，802.4,753.6
2008年,483,Hovnanian Enterprises,4，798.9,-627.1
2008年,484,Holly,4，791.7,334.1
2008年,485,Universal Health Services,4，751.0,170.4
2008年,486,El Paso,4，749.0,1，110.0
2008年,487,Spectra Energy,4，742.0,957.0
2008年,488,Erie Insurance Group,4，736.5,212.9
2008年,489,PetSmart,4，672.7,258.7
2008年,490,Cameron International,4，666.4,500.9
2008年,491,Chiquita Brands International,4，662.8,-49.0
2008年,492,Jarden,4，660.1,28.1
2008年,493,Big Lots,4，656.3,158.5
2008年,494,Sealed Air,4，651.2,353.0
2008年,495,Toll Brothers,4，647.0,35.7
2008年,496,United Stationers,4，646.4,107.2
2008年,497,Robert Half International,4，645.7,296.2
2008年,498,FMC Technologies,4，638.6,302.8
2008年,499,Perini,4，628.4,97.1
2008年,500,Scana,4，621.0td> ,320.0
2007年,2006排名,2005排名,　,营业收入(百万美元),比2005年增减%
2007年,,1,2,WAL-MART STORES Bentonbille，Ark.,351，139.0  ,11.2  
2007年,,2,1,EXXON MOBIL Irving，Texas,347，254.0  ,2.2  
2007年,,3,3,GENERAL MOTORS Detroit,207，349.0  ,7.7  
2007年,,4,4,CHEVRON San Ramon，Calif.,200，567.0  ,5.9  
2007年,,5,5,CONOCOPHILLIPS Houston,172，451.0  ,3.5  
2007年,,6,7,GENERAL ELECTRIC Fairfield，Conn.,168，307.0  ,7.1  
2007年,,7,5,FORD MOTOR Dearborn，Mich.,160，126.0  ,-9.6  
2007年,,8,8,CITIGROUP New York,146，777.0  ,12.0  
2007年,,9,12,BANK OF AMERICA CORP. Charlotte,117，017.0  ,39.3  
2007年,,10,9,AMERICA INTERNATIONAL GROUP New York,113，194.0  ,3.9  
2007年,,11,17,J.P. MORGAN CHASE & CO. New York,99，973.0  ,25.1  
2007年,,12,13,BERKSHIRE HATHAWAY Omaha,98，539.0  ,20.7  
2007年,,13,18,VERIZON COMMUNICATIONS New York,93，221.0  ,24.1  
2007年,,14,11,HEWLETT-PACKARD Palo Alto,91，658.0  ,5.7  
2007年,,15,10,INTERNATIONAL BUSINESS MACHINES Armonk，N.Y.,91，424.0  ,0.3  
2007年,,16,15,VALERO ENERGY San Antonio,91，051.0  ,11.9  
2007年,,17,14,HOME DEPOT Atlanta,90，837.0  ,11.4  
2007年,,18,16,MCKESSON San Francisco,88，050.0  ,9.4  
2007年,,19,19,CARDINAL HEALTH Dublin，Ohio,81，895.1  ,9.3  
2007年,,20,30,MORGAN STANLEY New York,76，688.0  ,46.1  
2007年,,21,37,UNITEDHEALTH GROUP Minnetonka，Minn,71，542.0  ,57.7  
2007年,,22,34,MERRILL LYNCH New York,70，591.0  ,47.7  
2007年,,23,20,ALTRIA GROUP New York,70，324.0  ,1.7  
2007年,,24,41,GOLDMAN SACHS GROUP New York,69，353.0  ,59.8  
2007年,,25,24,PROCTER & GAMBLE Cincinnati,68，222.0  ,20.2  
2007年,,26,21,KROGER Cincinnati,66，111.2  ,9.2  
2007年,,27,39,AT&T San Antonio,63，055.0  ,43.8  
2007年,,28,26,BOEING Chicago,61，530.0  ,12.2  
2007年,,29,27,AMERISOURCEBERGEN Chesterbrook，Pa,61，203.0  ,12.1  
2007年,,30,23,MARATHON OIL Houston,60，643.0  ,2.9  
2007年,,31,22,STATE FARM INSURANCE COS. Bloomingtom，III.,60，528.0  ,2.2  
2007年,,32,28,COSTCO WHOLESALE Issaquah，Wash,60，151.2  ,13.6  
2007年,,33,29,TARGET Minneapolis,59，490.0  ,13.1  
2007年,,34,25,DELL Round Rock，Texas,57，095.0  ,2.1  
2007年,,35,38,WELLPOINT Indianapolis,56，953.0  ,26.2  
2007年,,36,32,JOHNSON & JOHNSON New Brunswick，N.J.,53，324.0  ,5.6  
2007年,,37,35,METLIFE New York,53，275.0  ,13.4  
2007年,,38,33,SEARS HOLDINGS Hoffman Estates，III,53，012.0  ,7.9  
2007年,,39,31,PFIZER New York,52，415.0  ,2.1  
2007年,,40,36,DOW CHEMICAL Midland，Mich.,49，124.0  ,6.1  
2007年,,41,46,WELLS FARGO San Francisco,47，979.0  ,18.7  
2007年,,42,43,UNITED TECHNOLOGIES Hartford,47，829.0  ,11.9  
2007年,,43,44,UNITED PARCEL SERVICE Atlanta,47，547.0  ,11.7  
2007年,,44,45,WALGREEN Deerfield，III,47，409.0  ,12.3  
2007年,,45,42,LOWE'S Mooresville，N.C.,46，927.0  ,8.5  
2007年,,46,57,WACHOVIA CORP. Charlotte,46，810.0  ,30.4  
2007年,,47,62,LEHMAN BROTHERS HOLDINGS New York,46，709.0  ,44.1  
2007年,,48,40,TIME WARNER New York,44，788.0  ,2.6  
2007年,,49,48,MICROSOFT Redmond，Wash.,44，282.0  ,11.3  
2007年,,50,　,FREDDIE MAC McLean，Va,44，002.0  ,20.5  
2007年,,51,53,CVS/CAREMARK Woonsocket，R.I.,43，813.8  ,18.4  
2007年,,52,54,MOTOROLA Schaunburg，III,43，739.0  ,18.7  
2007年,,53,59,SPRINT NEXTEL Reston，Va.,43，531.0  ,25.5  
2007年,,54,51,MEDCO HEALTH SOLUTIONS Franklin Lakes，N.J.,42，543.7  ,12.3  
2007年,,55,55,CATERPILLAR Peoria，III.,41，517.0  ,14.2  
2007年,,56,50,SAFEWAY Pleasanton，Calif.,40，185.0  ,4.6  
2007年,,57,52,LOCKHEED MARTIN Bethesda，Mid.,39，620.0  ,6.5  
2007年,,58,60,CAREMARK RX Nashville,36，750.2  ,11.4  
2007年,,59,56,ARCHER DANIELS MIDLAND Decatur，III.,36，596.1  ,1.8  
2007年,,60,66,SUNOCO Philadelphia,36，081.0  ,15.7  
2007年,,61,58,ALLSTATE Northbrook，III.,35，796.0  ,1.2  
2007年,,62,49,INTEL Santa Clara，Calif.,35，382.0  ,-8.9  
2007年,,63,61,PEPSICO Purchase，N.Y.,35，137.0  ,7.9  
2007年,,64,63,WALT DISNEY Burbank，Calif.,34，285.0  ,7.3  
2007年,,65,68,SYSCO Houston,32，628.4  ,7.7  
2007年,,66,64,PRUDENTIAL FINANCIAL Newark,32，488.0  ,2.5  
2007年,,67,75,JOHNSON CONTROLS Milwaukee,32，413.0  ,15.7  
2007年,,68,70,FEDEX Memphis,32，294.0  ,10.0  
2007年,,69,71,HONEYWELL INTERNATIONAL Morristown，N.J.,31，367.0  ,8.7  
